Gmt time,open,high,low,close,volume
07.01.2014 22:00:00.000,1.36154,1.36183,1.36086,1.36137,1876160.0342
07.01.2014 23:00:00.000,1.36136,1.36179,1.36136,1.36170,2209629.8828
08.01.2014 00:00:00.000,1.36170,1.36170,1.36050,1.36076,4691240.2344
08.01.2014 01:00:00.000,1.36077,1.36325,1.36060,1.36279,6569779.7852
08.01.2014 02:00:00.000,1.36279,1.36300,1.36263,1.36280,2142419.9219
08.01.2014 03:00:00.000,1.36280,1.36281,1.36200,1.36219,3267330.0781
08.01.2014 04:00:00.000,1.36219,1.36326,1.36215,1.36319,3294040.0391
08.01.2014 05:00:00.000,1.36319,1.36350,1.36260,1.36292,3988760.0098
08.01.2014 06:00:00.000,1.36295,1.36331,1.36250,1.36284,4745410.1563
08.01.2014 07:00:00.000,1.36286,1.36286,1.36163,1.36176,6088540.0391
08.01.2014 08:00:00.000,1.36176,1.36176,1.35992,1.36075,13959349.6094
08.01.2014 09:00:00.000,1.36073,1.36113,1.35977,1.36033,10471490.2344
08.01.2014 10:00:00.000,1.36033,1.36082,1.35800,1.35839,14567099.6094
08.01.2014 11:00:00.000,1.35835,1.35887,1.35800,1.35823,8488849.6094
08.01.2014 12:00:00.000,1.35830,1.35936,1.35816,1.35889,9423019.5313
08.01.2014 13:00:00.000,1.35890,1.35976,1.35670,1.35943,19788009.7656
08.01.2014 14:00:00.000,1.35943,1.36079,1.35894,1.36003,18804410.1563
08.01.2014 15:00:00.000,1.36007,1.36180,1.35991,1.36000,18325289.0625
08.01.2014 16:00:00.000,1.35998,1.36043,1.35845,1.35861,13363740.2344
08.01.2014 17:00:00.000,1.35861,1.35861,1.35579,1.35707,11187240.2344
08.01.2014 18:00:00.000,1.35707,1.35738,1.35611,1.35703,6858140.1367
08.01.2014 19:00:00.000,1.35703,1.35862,1.35529,1.35821,15336379.8828
08.01.2014 20:00:00.000,1.35814,1.35867,1.35725,1.35818,7534020.0195
08.01.2014 21:00:00.000,1.35817,1.35823,1.35733,1.35754,3439580.0781
08.01.2014 22:00:00.000,1.35752,1.35792,1.35714,1.35750,1095719.9707
08.01.2014 23:00:00.000,1.35750,1.35781,1.35707,1.35715,1872890.0146
09.01.2014 00:00:00.000,1.35714,1.35773,1.35666,1.35751,4293410.1563
09.01.2014 01:00:00.000,1.35751,1.35794,1.35709,1.35785,4129529.7852
09.01.2014 02:00:00.000,1.35785,1.35787,1.35709,1.35770,3568760.0098
09.01.2014 03:00:00.000,1.35770,1.35856,1.35766,1.35791,4161399.9023
09.01.2014 04:00:00.000,1.35791,1.35794,1.35750,1.35792,2489719.9707
09.01.2014 05:00:00.000,1.35793,1.35904,1.35772,1.35879,3322209.9609
09.01.2014 06:00:00.000,1.35879,1.35945,1.35879,1.35939,4485950.1953
09.01.2014 07:00:00.000,1.35939,1.36013,1.35913,1.36010,8647030.2734
09.01.2014 08:00:00.000,1.36009,1.36118,1.35931,1.36092,14220700.1953
09.01.2014 09:00:00.000,1.36092,1.36217,1.36047,1.36098,12708080.0781
09.01.2014 10:00:00.000,1.36098,1.36172,1.36015,1.36103,12584120.1172
09.01.2014 11:00:00.000,1.36103,1.36155,1.35995,1.36017,9898910.1563
09.01.2014 12:00:00.000,1.36010,1.36161,1.35959,1.36099,13766820.3125
09.01.2014 13:00:00.000,1.36099,1.36330,1.35480,1.35669,30214160.1563
09.01.2014 14:00:00.000,1.35669,1.35828,1.35491,1.35699,26719550.7813
09.01.2014 15:00:00.000,1.35699,1.35961,1.35682,1.35850,20195519.5313
09.01.2014 16:00:00.000,1.35849,1.35941,1.35820,1.35903,12463070.3125
09.01.2014 17:00:00.000,1.35903,1.35954,1.35809,1.35827,7062209.9609
09.01.2014 18:00:00.000,1.35826,1.35881,1.35826,1.35863,4869970.2148
09.01.2014 19:00:00.000,1.35863,1.35922,1.35845,1.35901,4931390.1367
09.01.2014 20:00:00.000,1.35901,1.36104,1.35876,1.36044,10094500
09.01.2014 21:00:00.000,1.36045,1.36106,1.36025,1.36081,3952090.0879
09.01.2014 22:00:00.000,1.36080,1.36088,1.36010,1.36016,1310890.0146
09.01.2014 23:00:00.000,1.36018,1.36101,1.36018,1.36062,1753609.9854
10.01.2014 00:00:00.000,1.36062,1.36100,1.36028,1.36065,2872310.0586
10.01.2014 01:00:00.000,1.36064,1.36129,1.36051,1.36089,3683110.1074
10.01.2014 02:00:00.000,1.36088,1.36107,1.36039,1.36102,2814919.9219
10.01.2014 03:00:00.000,1.36103,1.36136,1.36082,1.36113,2113810.0586
10.01.2014 04:00:00.000,1.36113,1.36161,1.36072,1.36128,3986429.9316
10.01.2014 05:00:00.000,1.36127,1.36145,1.36088,1.36140,2608979.9805
10.01.2014 06:00:00.000,1.36138,1.36196,1.36093,1.36099,4070290.0391
10.01.2014 07:00:00.000,1.36102,1.36155,1.36052,1.36122,6015810.0586
10.01.2014 08:00:00.000,1.36123,1.36135,1.36002,1.36055,10327429.6875
10.01.2014 09:00:00.000,1.36056,1.36071,1.35941,1.35980,10857820.3125
10.01.2014 10:00:00.000,1.35981,1.36002,1.35883,1.35904,8567040.0391
10.01.2014 11:00:00.000,1.35905,1.36004,1.35894,1.35957,9169519.5313
10.01.2014 12:00:00.000,1.35958,1.35980,1.35870,1.35896,9164080.0781
10.01.2014 13:00:00.000,1.35897,1.36639,1.35710,1.36367,28636240.2344
10.01.2014 14:00:00.000,1.36367,1.36790,1.36240,1.36748,26292259.7656
10.01.2014 15:00:00.000,1.36749,1.36869,1.36693,1.36724,21961849.6094
10.01.2014 16:00:00.000,1.36725,1.36757,1.36580,1.36620,12062870.1172
10.01.2014 17:00:00.000,1.36620,1.36667,1.36560,1.36630,7765250
10.01.2014 18:00:00.000,1.36636,1.36721,1.36589,1.36705,6899180.1758
10.01.2014 19:00:00.000,1.36709,1.36745,1.36590,1.36604,6577350.0977
10.01.2014 20:00:00.000,1.36606,1.36680,1.36587,1.36648,6399500
10.01.2014 21:00:00.000,1.36648,1.36704,1.36620,1.36661,2355850.0977
10.01.2014 22:00:00.000,1.36661,1.36661,1.36661,1.36661,0
10.01.2014 23:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 00:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 01:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 02:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 03:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 04:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 05:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 06:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 07:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 08:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 09:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 10:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 11:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 12:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 13:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 14:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 15:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 16:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 17:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 18:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 19:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 20:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 21:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 22:00:00.000,1.36661,1.36661,1.36661,1.36661,0
11.01.2014 23:00:00.000,1.36661,1.36661,1.36661,1.36661,0
12.01.2014 00:00:00.000,1.36661,1.36661,1.36661,1.36661,0
12.01.2014 01:00:00.000,1.36661,1.36661,1.36661,1.36661,0
12.01.2014 02:00:00.000,1.36661,1.36661,1.36661,1.36661,0
12.01.2014 03:00:00.000,1.36661,1.36661,1.36661,1.36661,0
12.01.2014 04:00:00.000,1.36661,1.36661,1.36661,1.36661,0
12.01.2014 05:00:00.000,1.36661,1.36661,1.36661,1.36661,0
12.01.2014 06:00:00.000,1.36661,1.36661,1.36661,1.36661,0
12.01.2014 07:00:00.000,1.36661,1.36661,1.36661,1.36661,0
12.01.2014 08:00:00.000,1.36661,1.36661,1.36661,1.36661,0
12.01.2014 09:00:00.000,1.36661,1.36661,1.36661,1.36661,0
12.01.2014 10:00:00.000,1.36661,1.36661,1.36661,1.36661,0
12.01.2014 11:00:00.000,1.36661,1.36661,1.36661,1.36661,0
12.01.2014 12:00:00.000,1.36661,1.36661,1.36661,1.36661,0
12.01.2014 13:00:00.000,1.36661,1.36661,1.36661,1.36661,0
12.01.2014 14:00:00.000,1.36661,1.36661,1.36661,1.36661,0
12.01.2014 15:00:00.000,1.36661,1.36661,1.36661,1.36661,0
12.01.2014 16:00:00.000,1.36661,1.36661,1.36661,1.36661,0
12.01.2014 17:00:00.000,1.36661,1.36661,1.36661,1.36661,0
12.01.2014 18:00:00.000,1.36661,1.36661,1.36661,1.36661,0
12.01.2014 19:00:00.000,1.36661,1.36661,1.36661,1.36661,0
12.01.2014 20:00:00.000,1.36661,1.36661,1.36661,1.36661,0
12.01.2014 21:00:00.000,1.36661,1.36661,1.36661,1.36661,0
12.01.2014 22:00:00.000,1.36783,1.36786,1.36660,1.36660,812809.9976
12.01.2014 23:00:00.000,1.36664,1.36728,1.36643,1.36720,2976959.9609
13.01.2014 00:00:00.000,1.36719,1.36722,1.36616,1.36627,1543530.0293
13.01.2014 01:00:00.000,1.36628,1.36750,1.36626,1.36642,5129080.0781
13.01.2014 02:00:00.000,1.36644,1.36810,1.36644,1.36750,4968450.1953
13.01.2014 03:00:00.000,1.36750,1.36847,1.36737,1.36826,2272719.9707
13.01.2014 04:00:00.000,1.36826,1.36832,1.36776,1.36790,2526489.9902
13.01.2014 05:00:00.000,1.36791,1.36810,1.36754,1.36768,2278969.9707
13.01.2014 06:00:00.000,1.36769,1.36779,1.36678,1.36707,4522569.8242
13.01.2014 07:00:00.000,1.36705,1.36755,1.36664,1.36753,6502549.8047
13.01.2014 08:00:00.000,1.36752,1.36811,1.36570,1.36665,13164419.9219
13.01.2014 09:00:00.000,1.36665,1.36679,1.36560,1.36630,8892660.1563
13.01.2014 10:00:00.000,1.36630,1.36710,1.36594,1.36620,8092830.0781
13.01.2014 11:00:00.000,1.36624,1.36691,1.36577,1.36662,9964530.2734
13.01.2014 12:00:00.000,1.36662,1.36714,1.36627,1.36662,8562709.9609
13.01.2014 13:00:00.000,1.36662,1.36672,1.36370,1.36460,19057929.6875
13.01.2014 14:00:00.000,1.36461,1.36610,1.36389,1.36530,18522269.5313
13.01.2014 15:00:00.000,1.36530,1.36557,1.36421,1.36531,13967650.3906
13.01.2014 16:00:00.000,1.36530,1.36549,1.36429,1.36460,9732320.3125
13.01.2014 17:00:00.000,1.36459,1.36613,1.36436,1.36542,9831129.8828
13.01.2014 18:00:00.000,1.36540,1.36618,1.36469,1.36576,7957700.1953
13.01.2014 19:00:00.000,1.36576,1.36768,1.36550,1.36734,7788250
13.01.2014 20:00:00.000,1.36734,1.36759,1.36660,1.36755,6664729.9805
13.01.2014 21:00:00.000,1.36752,1.36765,1.36674,1.36709,4131370.1172
13.01.2014 22:00:00.000,1.36709,1.36724,1.36651,1.36675,1199650.0244
13.01.2014 23:00:00.000,1.36678,1.36706,1.36662,1.36686,2144600.0977
14.01.2014 00:00:00.000,1.36684,1.36703,1.36631,1.36686,3842270.0195
14.01.2014 01:00:00.000,1.36686,1.36696,1.36560,1.36568,4184490.2344
14.01.2014 02:00:00.000,1.36568,1.36639,1.36568,1.36639,2775040.0391
14.01.2014 03:00:00.000,1.36637,1.36667,1.36612,1.36614,3319669.9219
14.01.2014 04:00:00.000,1.36614,1.36653,1.36583,1.36653,3171459.9609
14.01.2014 05:00:00.000,1.36655,1.36705,1.36636,1.36657,3389250
14.01.2014 06:00:00.000,1.36658,1.36675,1.36625,1.36633,2459199.9512
14.01.2014 07:00:00.000,1.36631,1.36655,1.36490,1.36600,8002120.1172
14.01.2014 08:00:00.000,1.36600,1.36993,1.36565,1.36829,17146009.7656
14.01.2014 09:00:00.000,1.36820,1.36867,1.36687,1.36735,12982879.8828
14.01.2014 10:00:00.000,1.36734,1.36824,1.36620,1.36750,10280440.4297
14.01.2014 11:00:00.000,1.36751,1.36850,1.36742,1.36766,8322219.7266
14.01.2014 12:00:00.000,1.36767,1.36823,1.36661,1.36714,10110690.4297
14.01.2014 13:00:00.000,1.36708,1.36789,1.36571,1.36677,14824990.2344
14.01.2014 14:00:00.000,1.36678,1.36744,1.36595,1.36703,13764179.6875
14.01.2014 15:00:00.000,1.36705,1.36901,1.36701,1.36866,15330330.0781
14.01.2014 16:00:00.000,1.36864,1.36877,1.36717,1.36809,12163169.9219
14.01.2014 17:00:00.000,1.36809,1.36895,1.36791,1.36830,7860620.1172
14.01.2014 18:00:00.000,1.36831,1.36860,1.36727,1.36750,5336810.0586
14.01.2014 19:00:00.000,1.36749,1.36793,1.36714,1.36720,5757890.1367
14.01.2014 20:00:00.000,1.36720,1.36835,1.36702,1.36804,5989500
14.01.2014 21:00:00.000,1.36806,1.36815,1.36760,1.36789,2750820.0684
14.01.2014 22:00:00.000,1.36787,1.36806,1.36700,1.36724,1528209.9609
14.01.2014 23:00:00.000,1.36724,1.36763,1.36659,1.36671,1824219.9707
15.01.2014 00:00:00.000,1.36670,1.36723,1.36668,1.36713,2428719.9707
15.01.2014 01:00:00.000,1.36712,1.36731,1.36340,1.36384,8913740.2344
15.01.2014 02:00:00.000,1.36384,1.36444,1.36327,1.36401,5248470.2148
15.01.2014 03:00:00.000,1.36400,1.36400,1.36270,1.36351,3424260.0098
15.01.2014 04:00:00.000,1.36352,1.36356,1.36316,1.36335,2655669.9219
15.01.2014 05:00:00.000,1.36337,1.36394,1.36294,1.36347,3298280.0293
15.01.2014 06:00:00.000,1.36347,1.36405,1.36340,1.36394,4118220.2148
15.01.2014 07:00:00.000,1.36394,1.36447,1.36318,1.36431,7618379.8828
15.01.2014 08:00:00.000,1.36435,1.36435,1.36190,1.36231,13144360.3516
15.01.2014 09:00:00.000,1.36230,1.36245,1.36080,1.36167,12316690.4297
15.01.2014 10:00:00.000,1.36168,1.36299,1.36144,1.36212,9297980.4688
15.01.2014 11:00:00.000,1.36214,1.36270,1.36163,1.36173,7302970.2148
15.01.2014 12:00:00.000,1.36172,1.36204,1.36056,1.36122,10467070.3125
15.01.2014 13:00:00.000,1.36123,1.36126,1.35855,1.35991,17491509.7656
15.01.2014 14:00:00.000,1.35991,1.36118,1.35855,1.35891,16658400.3906
15.01.2014 15:00:00.000,1.35891,1.36072,1.35814,1.35946,16564339.8438
15.01.2014 16:00:00.000,1.35947,1.36065,1.35886,1.36034,11480299.8047
15.01.2014 17:00:00.000,1.36036,1.36042,1.35887,1.35937,6391379.8828
15.01.2014 18:00:00.000,1.35936,1.35966,1.35875,1.35932,5318740.2344
15.01.2014 19:00:00.000,1.35932,1.36039,1.35932,1.36005,5280720.2148
15.01.2014 20:00:00.000,1.36005,1.36062,1.35990,1.36040,3916250
15.01.2014 21:00:00.000,1.36040,1.36072,1.36018,1.36047,2351850.0977
15.01.2014 22:00:00.000,1.36046,1.36061,1.36020,1.36043,1297489.9902
15.01.2014 23:00:00.000,1.36044,1.36052,1.35948,1.35995,1887729.9805
16.01.2014 00:00:00.000,1.35994,1.36001,1.35860,1.35968,4569589.8438
16.01.2014 01:00:00.000,1.35969,1.36196,1.35969,1.36179,5158399.9023
16.01.2014 02:00:00.000,1.36179,1.36218,1.36145,1.36193,2487389.8926
16.01.2014 03:00:00.000,1.36192,1.36232,1.36178,1.36189,1925229.9805
16.01.2014 04:00:00.000,1.36188,1.36234,1.36172,1.36221,2098129.8828
16.01.2014 05:00:00.000,1.36222,1.36224,1.36149,1.36190,2670179.9316
16.01.2014 06:00:00.000,1.36189,1.36279,1.36164,1.36208,4424290.0391
16.01.2014 07:00:00.000,1.36208,1.36250,1.36055,1.36087,7203560.0586
16.01.2014 08:00:00.000,1.36087,1.36153,1.35969,1.36068,11423410.1563
16.01.2014 09:00:00.000,1.36069,1.36277,1.36057,1.36224,11560889.6484
16.01.2014 10:00:00.000,1.36224,1.36275,1.36130,1.36145,9058870.1172
16.01.2014 11:00:00.000,1.36144,1.36191,1.36046,1.36117,8493580.0781
16.01.2014 12:00:00.000,1.36116,1.36125,1.35990,1.36018,8935280.2734
16.01.2014 13:00:00.000,1.36020,1.36330,1.35928,1.36299,16432119.1406
16.01.2014 14:00:00.000,1.36300,1.36493,1.36250,1.36281,17351470.7031
16.01.2014 15:00:00.000,1.36276,1.36463,1.35970,1.35996,21476599.6094
16.01.2014 16:00:00.000,1.35997,1.36104,1.35975,1.35998,10509040.0391
16.01.2014 17:00:00.000,1.36001,1.36007,1.35830,1.35931,9278500
16.01.2014 18:00:00.000,1.35931,1.36022,1.35921,1.35999,5855129.8828
16.01.2014 19:00:00.000,1.36001,1.36180,1.35970,1.36150,6976040.0391
16.01.2014 20:00:00.000,1.36150,1.36233,1.36125,1.36192,4074179.9316
16.01.2014 21:00:00.000,1.36192,1.36217,1.36165,1.36197,1915729.9805
16.01.2014 22:00:00.000,1.36195,1.36202,1.36129,1.36161,1252920.0439
16.01.2014 23:00:00.000,1.36162,1.36180,1.36133,1.36154,1052550.0488
17.01.2014 00:00:00.000,1.36153,1.36184,1.36096,1.36184,2064699.9512
17.01.2014 01:00:00.000,1.36182,1.36200,1.36122,1.36130,2324969.9707
17.01.2014 02:00:00.000,1.36130,1.36161,1.36103,1.36161,2299110.1074
17.01.2014 03:00:00.000,1.36161,1.36195,1.36142,1.36149,2056389.8926
17.01.2014 04:00:00.000,1.36149,1.36169,1.36132,1.36132,1270829.9561
17.01.2014 05:00:00.000,1.36129,1.36174,1.36123,1.36143,1126750
17.01.2014 06:00:00.000,1.36145,1.36157,1.36085,1.36157,2695179.9316
17.01.2014 07:00:00.000,1.36156,1.36209,1.35937,1.35976,8242750
17.01.2014 08:00:00.000,1.35976,1.36076,1.35956,1.36008,8616040.0391
17.01.2014 09:00:00.000,1.36009,1.36097,1.35920,1.35964,13683070.3125
17.01.2014 10:00:00.000,1.35964,1.36061,1.35958,1.36057,9439540.0391
17.01.2014 11:00:00.000,1.36055,1.36062,1.35950,1.35963,7014020.0195
17.01.2014 12:00:00.000,1.35963,1.35986,1.35872,1.35959,7837899.9023
17.01.2014 13:00:00.000,1.35960,1.35979,1.35650,1.35782,17629320.3125
17.01.2014 14:00:00.000,1.35782,1.35858,1.35685,1.35784,12242910.1563
17.01.2014 15:00:00.000,1.35784,1.35803,1.35555,1.35574,15818799.8047
17.01.2014 16:00:00.000,1.35575,1.35696,1.35495,1.35533,12726620.1172
17.01.2014 17:00:00.000,1.35534,1.35553,1.35255,1.35316,13987429.6875
17.01.2014 18:00:00.000,1.35317,1.35321,1.35169,1.35247,8842110.3516
17.01.2014 19:00:00.000,1.35247,1.35332,1.35225,1.35310,4816419.9219
17.01.2014 20:00:00.000,1.35306,1.35320,1.35246,1.35270,5449009.7656
17.01.2014 21:00:00.000,1.35268,1.35409,1.35267,1.35389,2948280.0293
17.01.2014 22:00:00.000,1.35389,1.35389,1.35389,1.35389,0
17.01.2014 23:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 00:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 01:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 02:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 03:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 04:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 05:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 06:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 07:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 08:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 09:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 10:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 11:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 12:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 13:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 14:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 15:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 16:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 17:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 18:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 19:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 20:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 21:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 22:00:00.000,1.35389,1.35389,1.35389,1.35389,0
18.01.2014 23:00:00.000,1.35389,1.35389,1.35389,1.35389,0
19.01.2014 00:00:00.000,1.35389,1.35389,1.35389,1.35389,0
19.01.2014 01:00:00.000,1.35389,1.35389,1.35389,1.35389,0
19.01.2014 02:00:00.000,1.35389,1.35389,1.35389,1.35389,0
19.01.2014 03:00:00.000,1.35389,1.35389,1.35389,1.35389,0
19.01.2014 04:00:00.000,1.35389,1.35389,1.35389,1.35389,0
19.01.2014 05:00:00.000,1.35389,1.35389,1.35389,1.35389,0
19.01.2014 06:00:00.000,1.35389,1.35389,1.35389,1.35389,0
19.01.2014 07:00:00.000,1.35389,1.35389,1.35389,1.35389,0
19.01.2014 08:00:00.000,1.35389,1.35389,1.35389,1.35389,0
19.01.2014 09:00:00.000,1.35389,1.35389,1.35389,1.35389,0
19.01.2014 10:00:00.000,1.35389,1.35389,1.35389,1.35389,0
19.01.2014 11:00:00.000,1.35389,1.35389,1.35389,1.35389,0
19.01.2014 12:00:00.000,1.35389,1.35389,1.35389,1.35389,0
19.01.2014 13:00:00.000,1.35389,1.35389,1.35389,1.35389,0
19.01.2014 14:00:00.000,1.35389,1.35389,1.35389,1.35389,0
19.01.2014 15:00:00.000,1.35389,1.35389,1.35389,1.35389,0
19.01.2014 16:00:00.000,1.35389,1.35389,1.35389,1.35389,0
19.01.2014 17:00:00.000,1.35389,1.35389,1.35389,1.35389,0
19.01.2014 18:00:00.000,1.35389,1.35389,1.35389,1.35389,0
19.01.2014 19:00:00.000,1.35389,1.35389,1.35389,1.35389,0
19.01.2014 20:00:00.000,1.35389,1.35389,1.35389,1.35389,0
19.01.2014 21:00:00.000,1.35389,1.35389,1.35389,1.35389,0
19.01.2014 22:00:00.000,1.35373,1.35375,1.35301,1.35320,1857630.0049
19.01.2014 23:00:00.000,1.35320,1.35351,1.35248,1.35270,1993890.0146
20.01.2014 00:00:00.000,1.35272,1.35294,1.35075,1.35146,5160859.8633
20.01.2014 01:00:00.000,1.35147,1.35291,1.35088,1.35280,7503790.0391
20.01.2014 02:00:00.000,1.35276,1.35375,1.35235,1.35308,5534220.2148
20.01.2014 03:00:00.000,1.35310,1.35331,1.35240,1.35274,2471820.0684
20.01.2014 04:00:00.000,1.35276,1.35300,1.35258,1.35266,2499459.9609
20.01.2014 05:00:00.000,1.35266,1.35325,1.35266,1.35301,3012310.0586
20.01.2014 06:00:00.000,1.35301,1.35412,1.35297,1.35405,3900399.9023
20.01.2014 07:00:00.000,1.35405,1.35476,1.35342,1.35467,6863770.0195
20.01.2014 08:00:00.000,1.35466,1.35589,1.35412,1.35556,12122919.9219
20.01.2014 09:00:00.000,1.35556,1.35617,1.35473,1.35551,8773269.5313
20.01.2014 10:00:00.000,1.35550,1.35598,1.35467,1.35509,8044990.2344
20.01.2014 11:00:00.000,1.35508,1.35562,1.35453,1.35519,6462419.9219
20.01.2014 12:00:00.000,1.35520,1.35631,1.35481,1.35566,8212730.4688
20.01.2014 13:00:00.000,1.35566,1.35662,1.35555,1.35570,8380549.8047
20.01.2014 14:00:00.000,1.35570,1.35641,1.35560,1.35601,6131359.8633
20.01.2014 15:00:00.000,1.35602,1.35658,1.35577,1.35633,7521970.2148
20.01.2014 16:00:00.000,1.35633,1.35679,1.35612,1.35616,4737759.7656
20.01.2014 17:00:00.000,1.35617,1.35651,1.35589,1.35599,2652320.0684
20.01.2014 18:00:00.000,1.35600,1.35658,1.35577,1.35657,1202630.0049
20.01.2014 19:00:00.000,1.35657,1.35669,1.35632,1.35657,2117540.0391
20.01.2014 20:00:00.000,1.35660,1.35669,1.35645,1.35648,959830.0171
20.01.2014 21:00:00.000,1.35648,1.35649,1.35513,1.35514,1481989.9902
20.01.2014 22:00:00.000,1.35513,1.35614,1.35513,1.35558,1384280.0293
20.01.2014 23:00:00.000,1.35556,1.35573,1.35411,1.35459,3069179.9316
21.01.2014 00:00:00.000,1.35457,1.35489,1.35400,1.35476,3039560.0586
21.01.2014 01:00:00.000,1.35477,1.35533,1.35368,1.35528,5322620.1172
21.01.2014 02:00:00.000,1.35528,1.35597,1.35455,1.35499,5293589.8438
21.01.2014 03:00:00.000,1.35500,1.35535,1.35446,1.35458,2679060.0586
21.01.2014 04:00:00.000,1.35458,1.35481,1.35412,1.35428,2381379.8828
21.01.2014 05:00:00.000,1.35429,1.35489,1.35429,1.35477,3619459.9609
21.01.2014 06:00:00.000,1.35478,1.35543,1.35421,1.35496,5730689.9414
21.01.2014 07:00:00.000,1.35494,1.35627,1.35451,1.35466,8723269.5313
21.01.2014 08:00:00.000,1.35467,1.35495,1.35274,1.35374,14049370.1172
21.01.2014 09:00:00.000,1.35375,1.35432,1.35355,1.35359,9864019.5313
21.01.2014 10:00:00.000,1.35361,1.35436,1.35251,1.35385,12537200.1953
21.01.2014 11:00:00.000,1.35385,1.35426,1.35172,1.35174,11555599.6094
21.01.2014 12:00:00.000,1.35183,1.35334,1.35164,1.35314,11108049.8047
21.01.2014 13:00:00.000,1.35314,1.35412,1.35222,1.35401,11956530.2734
21.01.2014 14:00:00.000,1.35400,1.35451,1.35285,1.35351,13808049.8047
21.01.2014 15:00:00.000,1.35356,1.35472,1.35288,1.35436,12461080.0781
21.01.2014 16:00:00.000,1.35434,1.35687,1.35358,1.35596,16016790.0391
21.01.2014 17:00:00.000,1.35598,1.35609,1.35459,1.35502,6286939.9414
21.01.2014 18:00:00.000,1.35502,1.35505,1.35442,1.35498,4890680.1758
21.01.2014 19:00:00.000,1.35498,1.35621,1.35460,1.35594,5353089.8438
21.01.2014 20:00:00.000,1.35595,1.35619,1.35565,1.35600,4595750
21.01.2014 21:00:00.000,1.35600,1.35640,1.35589,1.35607,2798489.9902
21.01.2014 22:00:00.000,1.35608,1.35614,1.35564,1.35591,961380.0049
21.01.2014 23:00:00.000,1.35591,1.35650,1.35571,1.35572,1739449.9512
22.01.2014 00:00:00.000,1.35571,1.35730,1.35550,1.35693,5245450.1953
22.01.2014 01:00:00.000,1.35693,1.35707,1.35634,1.35691,5210149.9023
22.01.2014 02:00:00.000,1.35693,1.35700,1.35627,1.35694,3002300.0488
22.01.2014 03:00:00.000,1.35694,1.35799,1.35640,1.35699,5431490.2344
22.01.2014 04:00:00.000,1.35697,1.35697,1.35560,1.35628,5057439.9414
22.01.2014 05:00:00.000,1.35623,1.35645,1.35533,1.35541,4624339.8438
22.01.2014 06:00:00.000,1.35541,1.35589,1.35512,1.35546,4134470.2148
